data,ipca,meta,selic,ibcbr,ibcbrT,LibcbrT,outgap,Loutgap,juroreal,inflacao,jlag
2017-01-01,5.35,4.5,13.17,128.56,136.00415720707278,4.912244789991872,-7.444157207072777,-0.0558490685626154,7.422876127195077,0.8499999999999996,6.9244519710226715
2017-02-01,4.76,4.5,12.82,129.47,135.91703016217988,4.91162926847307,-6.447030162179885,-0.04818007440251382,7.693776250477269,0.2599999999999998,7.422876127195077
2017-03-01,4.57,4.5,12.15,141.98,135.84604482098766,4.911129526812712,6.133955179012332,0.0445566757985274,7.248732906187261,0.07000000000000028,7.693776250477269
2017-04-01,4.08,4.5,11.59,133.84,135.78961310535203,4.910733928639525,-1.9496131053520287,-0.014088871960955984,7.2156033820138354,-0.41999999999999993,7.248732906187261
2017-05-01,3.6,4.5,11.15,136.1,135.7465729062382,4.9104339317958265,0.3534270937617805,0.0029559778615935173,7.287644787644809,-0.8999999999999999,7.2156033820138354
2017-06-01,3,4.5,10.15,135,135.7156267248126,4.9102200157300535,-0.7156267248126085,-0.004945237291623883,6.941747572815538,-1.5,7.287644787644809
2017-07-01,2.71,4.5,10.01,138.51,135.69550160578987,4.910082865166879,2.814498394210119,0.020859660020128956,7.107389738097569,-1.79,6.941747572815538
2017-08-01,2.46,4.5,9.15,140.23,135.68487489758425,4.910012821411722,4.545125102415739,0.033271110326837494,6.529377317977758,-2.04,7.107389738097569
2017-09-01,2.54,4.5,8.35,134.93,135.68261939988736,4.910001674357502,-0.7526193998873509,-0.005245548914805553,5.66608152915935,-1.96,6.529377317977758
2017-10-01,2.7,4.5,8.01,136.16,135.6879235460784,4.910043524390912,0.472076453921602,0.003787140434152292,5.170399221032129,-1.7999999999999998,5.66608152915935
2017-11-01,2.8,4.5,7.4,135.19,135.69992350430059,4.910132107624414,-0.5099235043005876,-0.0034509112481000415,4.474708171206232,-1.7000000000000002,5.170399221032129
2017-12-01,2.95,4.5,7,135.88,135.71778822578423,4.910261423166333,0.16221177421576272,0.0015107201260500247,3.9339485186983936,-1.5499999999999998,4.474708171206232
2018-01-01,2.86,4.5,6.9,132.22,135.7406512504052,4.910425230478382,-3.5206512504051943,-0.025958028572950376,3.9276686758701107,-1.6400000000000001,3.9339485186983936
2018-02-01,2.84,4.5,6.72,130.03,135.76765738274568,4.910617393933391,-5.737657382745681,-0.04285220087016217,3.772851030727331,-1.6600000000000001,3.9276686758701107
2018-03-01,2.68,4.5,6.58,141.68,135.79770693771795,4.910829975263319,5.882293062282059,0.04274101821125953,3.798208024931826,-1.8199999999999998,3.772851030727331
2018-04-01,2.76,4.5,6.4,139.19,135.82930178180482,4.91105206035284,3.360698218195182,0.024787845886469206,3.542234332425065,-1.7400000000000002,3.798208024931826
2018-05-01,2.86,4.5,6.4,132.39,135.8613522740628,4.911275703212894,-3.4713522740628093,-0.025523591263328704,3.4415710674703615,-1.6400000000000001,3.542234332425065
2018-06-01,4.39,4.5,6.4,137.07,135.8930021553693,4.91149467923261,1.176997844630705,0.008997065010679428,1.9254717884855,-0.11000000000000032,3.4415710674703615
2018-07-01,4.48,4.5,6.4,141.19,135.92315410047135,4.9117009913294964,5.266845899528647,0.03840550969193757,1.8376722817764257,-0.019999999999999574,1.9254717884855
2018-08-01,4.19,4.5,6.4,143.54,135.9507925200778,4.911887267217249,7.58920747992218,0.05472647478467607,2.121124868029578,-0.3099999999999996,1.8376722817764257
2018-09-01,4.53,4.5,6.4,135.9,135.97526757808453,4.912048801658844,-0.07526757808452089,-1.294805017453271e-4,1.7889601071462868,0.03000000000000025,2.121124868029578
2018-10-01,4.56,4.5,6.4,139.99,135.99645646668472,4.912184689866892,3.9935435333152896,0.02938630161984168,1.7597551644988663,0.05999999999999961,1.7889601071462868
2018-11-01,4.05,4.5,6.4,137.8,136.01423115115657,4.912294018062309,1.7857688488434462,0.013509340517249058,2.2585295530994864,-0.4500000000000002,1.7597551644988663
2018-12-01,3.75,4.5,6.4,136.44,136.02874092619018,4.912377913181397,0.4112590738098163,0.003507044369047918,2.554216867469883,-0.75,2.2585295530994864
2019-01-01,3.78,4.25,6.4,133.65,136.0402590982014,4.912438440309107,-2.3902590982013976,-0.01721399772417964,2.524571208325299,-0.4700000000000002,2.554216867469883
2019-02-01,3.89,4.25,6.4,134,136.04908753326387,4.912477908075136,-2.0490875332638723,-0.014638108124224836,2.4160169409952914,-0.3599999999999999,2.524571208325299
2019-03-01,4.58,4.25,6.4,139.14,136.05536210723608,4.9124974296926744,3.084637892763908,0.02298319080282063,1.7402945113788482,0.33000000000000007,2.4160169409952914
2019-04-01,4.94,4.25,6.4,139.8,136.05907639823124,4.912497101839625,3.7409236017687704,0.027715727960084813,1.3912712025919705,0.6900000000000004,1.7402945113788482
2019-05-01,4.66,4.25,6.4,139.55,136.06043819532727,4.912478617248807,3.4895618046727463,0.025944342733524195,1.662526275558962,0.41000000000000014,1.3912712025919705
2019-06-01,3.37,4.25,6.4,135.25,136.0599150739633,4.912445593356371,-0.8099150739633103,-0.005320675629779892,2.9312179549192185,-0.8799999999999999,1.662526275558962
2019-07-01,3.22,4.25,6.4,143.27,136.05821694025943,4.912403449288936,7.211783059740583,0.05232751261634494,3.0807982949040857,-1.0299999999999998,2.9312179549192185
2019-08-01,3.43,4.25,5.9,142.06,136.05599745623334,4.912357234681757,6.00400254376666,0.04389226888790709,2.3880885623126735,-0.8199999999999998,3.0807982949040857
2019-09-01,2.89,4.25,5.71,138.42,136.05441110217072,4.9123156330251305,2.3655888978292694,0.017976908388586565,2.740791136164833,-1.3599999999999999,2.3880885623126735
2019-10-01,2.54,4.25,5.38,143.05,136.05502930297837,4.912290375883583,6.9949706970216425,0.05090384361253619,2.7696508679539544,-1.71,2.740791136164833
2019-11-01,3.27,4.25,4.9,139.01,136.05958776056997,4.912294443218056,2.9504122394300225,0.022251429770944853,1.5783867531713014,-0.98,2.7696508679539544
2019-12-01,4.31,4.25,4.59,137.54,136.070307938713,4.912344349978632,1.4696920612869917,0.011570433913058231,0.26843063944013146,0.05999999999999961,1.5783867531713014
2020-01-01,4.19,4,4.4,134.01,136.08961619091394,4.91245815635357,-2.0796161909139528,-0.014543732321433467,0.20155485171322596,0.1900000000000004,0.26843063944013146
2020-02-01,4.01,4,4.19,134.44,136.12004093262794,4.912654726033487,-1.6800409326279464,-0.011536723176582164,0.1730602826651273,0.009999999999999787,0.20155485171322596
2020-03-01,3.3,4,3.95,136.11,136.16396616151914,4.912951912727586,-0.05396616151912781,5.114696163968091e-4,0.6292352371732868,-0.7000000000000002,0.1730602826651273
2020-04-01,2.4,4,3.65,118.42,136.2236592057423,4.913366768983739,-17.803659205742306,-0.13912914188010905,1.220703125,-1.6,0.6292352371732868
2020-05-01,1.88,4,3.01,119.55,136.30138364580216,4.913916382868542,-16.751383645802164,-0.1301816889642078,1.109148017275241,-2.12,1.220703125
2020-06-01,2.13,4,2.58,125.92,136.39816669698132,4.914608180702627,-10.478166696981319,-0.07896139603353447,0.4406149025751427,-1.87,1.109148017275241
2020-07-01,2.31,4,2.15,135.94,136.5138722840305,4.91544054841156,-0.5738722840305002,-0.0032269364930677114,-0.15638744990714715,-1.69,0.4406149025751427
2020-08-01,2.44,4,1.94,135.74,136.6476366812359,4.916406388490622,-0.9076366812358856,-0.005665097215009851,-0.48809058961343244,-1.56,-0.15638744990714715
2020-09-01,3.14,4,1.9,137.18,136.79855631064163,4.91749837934229,0.38144368935837747,0.0037955527288850988,-1.2022493697886327,-0.8599999999999999,-0.48809058961343244
2020-10-01,3.92,4,1.9,139.89,136.96566456396695,4.918708805959506,2.924335436033033,0.022147593528833553,-1.943802925327176,-0.08000000000000007,-1.2022493697886327
2020-11-01,4.31,4,1.9,138.24,137.14802132207586,4.920030216915264,1.0919786779241463,0.008961088140481799,-2.3104208608954013,0.3099999999999996,-1.943802925327176
2020-12-01,4.52,4,1.9,139.39,137.34488954468242,4.921456698809887,2.0451104553175696,0.01581906093190799,-2.5066972828166723,0.5199999999999996,-2.3104208608954013
2021-01-01,4.56,3.75,1.9,131.23,137.55560802335316,4.922982960541487,-6.325608023353169,-0.04603145163329181,-2.5439938791124717,0.8099999999999996,-2.5066972828166723
2021-02-01,5.2,3.75,1.9,134.28,137.7796575712141,4.924604809554072,-3.499657571214101,-0.024677637442238165,-3.136882129277563,1.4500000000000002,-2.5439938791124717
2021-03-01,6.1,3.75,2.23,144.81,138.0160797230561,4.926314856663065,6.793920276943908,0.04910768167744628,-3.6475023562676623,2.3499999999999996,-3.136882129277563
2021-04-01,6.76,3.75,2.65,139.37,138.2636729818945,4.928103998959065,1.1063270181055032,0.00902826817235347,-3.849756463094789,3.01,-3.6475023562676623
2021-05-01,8.06,3.75,3.29,137.78,138.5217076507637,4.929966543788345,-0.7417076507636864,-0.004308333623295191,-4.414214325374788,4.3100000000000005,-3.849756463094789
2021-06-01,8.35,3.75,3.76,138.03,138.78953086096314,4.931897425460247,-0.7595308609631388,-0.004426372624759978,-4.236271342870312,4.6,-4.414214325374788
2021-07-01,8.99,3.75,4.15,143.19,139.06643823631686,4.933891279094273,4.123561763683142,0.030281140591641886,-4.440774382970902,5.24,-4.236271342870312
2021-08-01,9.68,3.75,5.01,142.09,139.35167265544987,4.935942432422943,2.738327344550129,0.020518227227041663,-4.257840991976658,5.93,-4.440774382970902
2021-09-01,10.25,3.75,5.43,138.9,139.64476335544322,4.938047316035758,-0.7447633554432116,-0.004293066275459445,-4.371882086167789,6.5,-4.257840991976658
2021-10-01,10.67,3.75,6.3,138.18,139.94542973499904,4.940203785399111,-1.7654297349990316,-0.011646602338462486,-3.948676244691429,6.92,-4.371882086167789
2021-11-01,10.74,3.75,7.65,139.88,140.2533394731419,4.942409397849796,-0.37333947314189686,-0.001624485654621033,-2.7903196676900777,6.99,-3.948676244691429
2021-12-01,10.06,3.75,8.76,141.71,140.56803764960947,4.944660901932773,1.1419623503905427,0.009121813904006792,-1.1811739051426517,6.3100000000000005,-2.7903196676900777
2022-01-01,10.38,3.5,9.15,131.71,140.88904341778684,4.946954933381501,-9.17904341778683,-0.06635239737054555,-1.1143323065772703,6.880000000000001,-1.1811739051426517
2022-02-01,10.54,3.5,10.49,136.72,141.21595523400023,4.949288761388736,-4.495955234000235,-0.03135372258140112,-0.04523249502442761,7.039999999999999,-1.1143323065772703
2022-03-01,11.3,3.5,11.15,149.36,141.54773412100522,4.9516550473418635,7.812265878994793,0.05470445189160422,-0.13477088948786742,7.800000000000001,-0.04523249502442761
2022-04-01,12.13,3.5,11.65,143.03,141.8830288824438,4.954044275286421,1.1469711175562054,0.00901012318038763,-0.4280745563185473,8.63,-0.13477088948786742
2022-05-01,11.73,3.5,12.51,143.05,142.22103084042186,4.956450728188217,0.8289691595781505,0.006743491307902971,0.6981115188400722,8.23,-0.4280745563185473
2022-06-01,11.89,3.5,12.89,142.67,142.56101096781737,4.9588693147160585,0.10898903218262035,0.001664956410664331,0.8937349182232657,8.39,0.6981115188400722
2022-07-01,10.07,3.5,13.15,149.95,142.90229780481093,4.96129541183676,7.047702195189061,0.049006493358257686,2.798219314981387,6.57,0.8937349182232657
2022-08-01,8.73,3.5,13.58,150.11,143.24422746026607,4.963724512139111,6.865772539733939,0.047643846532974266,4.460590453416713,5.23,2.798219314981387
2022-09-01,7.17,3.5,13.65,144.79,143.5866254668098,4.966155511440602,1.2033745331901855,0.009128905352727479,6.046468228048907,3.67,4.460590453416713
2022-10-01,6.47,3.5,13.65,142.66,143.92979414682884,4.968590614159181,-1.2697941468288434,-0.00812643730928908,6.7436836667605915,2.9699999999999998,6.046468228048907
2022-11-01,5.9,3.5,13.65,141.1,144.2741193903858,4.971032658664555,-3.174119390385812,-0.021563799805786488,7.3182247403210665,2.4000000000000004,6.7436836667605915
2022-12-01,5.79,3.5,13.65,143.04,144.6198989073943,4.973483918990508,-1.5798989073942948,-0.010359607565303186,7.429813782020989,2.29,7.3182247403210665
2023-01-01,5.77,3.25,13.65,136.19,144.96720998281012,4.975945171684724,-8.77720998281012,-0.061894202103857765,7.450127635435377,2.5199999999999996,7.429813782020989
2023-02-01,5.6,3.25,13.65,141.1,145.31602018638736,4.978416473877697,-4.216020186387368,-0.02894761501892873,7.623106060606077,2.3499999999999996,7.450127635435377
2023-03-01,4.65,3.25,13.65,158.12,145.6656875594089,4.980893584491441,12.45431244059111,0.08246065393704338,8.600095556617294,1.4000000000000004,7.623106060606077
2023-04-01,4.18,3.25,13.65,148.1,146.01527736397813,4.983370252196926,2.0847226360218656,0.014517469076826828,9.090036475331154,0.9299999999999997,8.600095556617294
2023-05-01,3.94,3.25,13.65,146.33,146.36471974500677,4.985845952099426,-0.03471974500675401,1.8393004909356137e-5,9.341928035405056,0.69,9.090036475331154
2023-06-01,3.16,3.25,13.65,145.67,146.7140896198118,4.9883211674617876,-1.044089619811814,-0.006977378000931012,10.168670027142301,-0.08999999999999986,9.341928035405056
